neuron,target,acc,beta0,beta1
694,lick_or_not,0.5931034482758621,0.6958681313124087,-0.09731885736576901
695,context,0.26206896551724135,0.2255339501331747,-0.028274304011826446
695,water,0.5793103448275863,0.2817476738571293,-0.03475072248381987
695,lick_or_not,0.606896551724138,0.3441746544778738,-0.0388907544940764
696,context,0.22758620689655168,0.11537490072056564,-0.008568097901278873
696,water,0.5310344827586208,-0.2760114505096907,0.01964180843117524
696,lick_or_not,0.5103448275862069,-0.21754592574262013,0.01732965880098863
697,context,0.17241379310344826,0.1874847989820855,-0.024514234095501946
697,water,0.48275862068965514,-0.15148132382949522,0.016894601469822346
697,lick_or_not,0.4482758620689656,-0.11909028876760416,0.01631062248246416
698,context,0.25517241379310346,0.22866407122660404,-0.04421782883224627
698,water,0.6275862068965516,0.6892698508923109,-0.14551401611340312
698,lick_or_not,0.6206896551724138,0.7427093179193622,-0.15072986457741835
699,context,0.3241379310344828,0.6362025815245825,-0.1268400216048585
699,water,0.6,0.76061082170883,-0.1476627580414454
699,lick_or_not,0.6137931034482759,0.8659364111650067,-0.1627921800578486
700,context,0.2482758620689655,0.6977540219920693,-0.1390801762132895
700,water,0.5586206896551724,0.6542170708076671,-0.11544093560863877
700,lick_or_not,0.5931034482758621,0.5340008504499596,-0.08791499205327363
701,context,0.20689655172413796,0.26493244929407983,-0.03915929064436564
701,water,0.48275862068965514,-0.2830683056934521,0.03807054882675819
701,lick_or_not,0.49655172413793097,-0.2359122950205323,0.035300460038960486
